smiles,pACT
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(N(C)CC)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.69
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(NC)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,5.92
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(NCc4ccccc4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.77
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(O)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,5.78
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OC(C)c4ccccc4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.76
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OC)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.28
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCC4CC4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.44
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCC4CCOCC4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.6
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCCc4ccccc4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.45
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCc4ccc(=O)n(C)c4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.32
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCc4ccc(F)c(Cl)c4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.47
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCc4ccc(F)cc4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.69
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCc4ccc(F)cc4C)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.91
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCc4ccc(F)cc4Cl)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.39
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCc4cccc(F)c4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.71
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCc4ccccc4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,7.23
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCc4ccccc4F)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.5
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCc4ccccn4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.5
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCc4cccnc4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.57
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCc4ccncc4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.42
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3nccc(C(F)(F)F)n3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,5.3
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@H](Oc3cccc(OCc4ccccc4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,6.17
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@H](Sc3ccc(OC)cc3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,5.77
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@H](Sc3cccc(OCc4ccccc4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,7.89
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@H](Sc3ccccc3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,5.27
CC[C@H](C)NS(=O)(=O)c1cccc(C(=O)Nc2ccc(F)cc2)c1,5.06
CC[C@H](C)[C@@H](N)C(=O)OCCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCCOC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,4.36
CC[C@H](C)[C@@H](N)C(=O)OCCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCCOC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,6.19
CC[C@H](C)[C@H](N)C(=O)OCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCCOC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,5.65
CC[C@H](C)[C@H](N)C(=O)OCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCCOC(=O)C(C)c1ccc(CC(C)C)cc1,4.9
CC[C@H](C)[C@H](N)C(=O)OCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCCOC(=O)C(C)c1cccc(C(=O)c2ccccc2)c1,6.14
CC[C@H](C)[C@H](N)C(=O)OCCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCCOC(=O)[C@@H](N)[C@@H](C)CC.Cl,4.91
CC[C@H](C)[C@H](N)C(=O)SCCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCCOC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,4.43
CC[C@H](C)[C@H](N)C(=O)SCCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCCOC(=O)C(C)c1ccc(CC(C)C)cc1,4.3
CC[C@H](C)[C@H](N)C(=O)SCCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCCOC(=O)C(C)c1cccc(C(=O)c2ccccc2)c1,4.35
CC[C@H](C)[C@H](NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1)C(=O)OC,7.22
CC[C@H]1Cc2cc(OC)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,4.96
CCc1cc(NC(=O)c2cccc(S(=O)(=O)NC(C)C)c2)ccc1F,5.59
CCc1cc2c(cc1OC)CC(CC)n1cc(C(=O)O)c(=O)cc1-2,7.62
CCc1ccc(C2=CC(c3c(F)cccc3Cl)n3ncnc3N2)cc1,5.5
CCc1ccc(C2CC(c3c(F)cccc3Cl)n3ncnc3N2)cc1,5.13
CCc1ccc(Sc2nc(N)nc3c2ncn3CCOCP(=O)(OCC(F)(F)F)OCC(F)(F)F)cc1,6.4
CCc1cn([C@@H]2O[C@H](CO)C=C2F)c(=O)[nH]c1=O,4.41
CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,4.54
CCn1nc(Nc2ccc(F)cc2)c2cc(S(=O)(=O)N3CCC(O)CC3)ccc21,5.9
CN(C(=O)c1ccncc1)c1ccc2c(=O)c3cccc(F)c3oc2c1,4.74
CN(C)C(=O)c1cc2ccc3c(c2c(-c2ccc4c(c2)OCO4)c1C(=O)O)OCO3,6.1
CN(C)C(=O)c1ccc2c(c1)nc(-c1nccs1)n2C,5.96
CN(C)CCCOc1ccc2nc(SCc3ccccc3)n(Cc3ccco3)c(=O)c2c1,6.24
CN(C)CCNc1nc(F)c(-c2nn(Cc3ccc(C#N)cc3)c(=O)c3ccccc23)cc1Cl,6.58
CN(C)CCOc1ccc(/C(Br)=C(/NC(=O)c2ccccc2)C(=O)N[C@H](CO)Cc2ccccc2)cc1,6.85
CN(C)CCOc1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](CO)Cc2ccccc2)cc1,4.56
CN(C)CCOc1ccc2nc(SCc3ccccc3)n(Cc3ccccc3)c(=O)c2c1,6.17
CN(C)CCOc1ccc2nc(SCc3ccccc3)n(Cc3cccs3)c(=O)c2c1,6.11
CN(C)Cc1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](CO)Cc2ccccc2)cc1,4.8
CN(C)S(=O)(=O)c1cccc(C(=O)Nc2ccc(F)cc2)c1,5.52
CN(C)c1ccc(-c2nn(Cc3ccc(C#N)cc3)c(=O)c3ccccc23)c(F)n1,6.28
CN(C1CCCC1)S(=O)(=O)c1ccc(F)c(C(=O)Nc2ccc(F)c(F)c2)c1,5.11
CN(C1CCCC1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(F)cc2)c1,4.96
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,5.29
CN(c1cccc(C(=O)Nc2ccc(F)cc2)c1)S(=O)(=O)C1CCCC1,4.79
CN1CCC(NS(=O)(=O)c2cccc(C(=O)Nc3ccc(F)cc3)c2)CC1,4.8
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,5.43
CN1CCN(Cc2c(O)ccc3c2nc(CSc2ccc(F)cc2)n3C)CC1,4.97
CN1CCN(Cc2c(O)ccc3c2nc(CSc2ccccc2)n3C)CC1,4.57
CN1CCN(S(=O)(=O)c2cccc(C(=O)Nc3ccc(F)cc3)c2)CC1,4.96
CN1CCN(c2ccc3c(=O)c4cccc(F)c4oc3c2)CC1,4.79
CN1Cc2cc3ccc4c(c3c(-c3ccc5c(c3)OCO5)c2C1=O)OCO4,7.1
CNc1ccc(-c2nn(Cc3ccc(C#N)cc3)c(=O)c3ccccc23)c(F)n1,6.27
CNc1ccc2c(c1)CC(C)n1cc(C(=O)O)c(=O)cc1-2,5.05
COC(=O)C(C)(C)NP(=O)(OC[C@@H]1C=C[C@H](n2cnc3c(NC4CC4)nc(N)nc32)C1)Oc1ccccc1,7.72
COC(=O)C(C)NP(=O)(OCC1(CO)C/C1=C/n1cnc2c(N)ncnc21)Oc1ccccc1,4.89
COC(=O)C(C)NP(=O)(OCC1(CO)C/C1=C/n1cnc2c(O)nc(N)nc21)Oc1ccccc1,5.39
COC(=O)C1=C(C)NC(N2CCOCC2)=N[C@H]1c1ccc(F)cc1Cl,7.8
COC(=O)C1=C(C)NC(c2ncc(F)cc2F)=N[C@H]1c1ccc(F)cc1Cl,7.38
COC(=O)C1=C(C)NC(c2ncccc2F)=N[C@@H]1c1ccc(F)cc1Cl,6.82
COC(=O)C1=C(C)NC(c2nccs2)=NC1(C)c1ccc(Cl)cc1,4.57
COC(=O)C1=C(C)NC(c2nccs2)=NC1(C)c1ccc(F)c(F)c1,5.39
COC(=O)C1=C(C)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,4.94
COC(=O)C1=C(C)NC(c2nccs2)=NC1(C)c1ccc(F)cc1Cl,4.55
COC(=O)C1=C(C)NC(c2nccs2)=NC1(C)c1ccccc1,4.45
COC(=O)C1=C(C)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,5.17
COC(=O)C1=C(C)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,7.52
COC(=O)C1=C(C)NC(c2nccs2)=N[C@]1(C)c1ccc(F)cc1,5.15
COC(=O)C1=C(CN(C)C2(C(=O)O)CC2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,4.67
COC(=O)C1=C(CN2CC(C)(C)C[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,8.52
COC(=O)C1=C(CN2CC(F)(F)C[C@@H]2C(=O)O)NC(c2nccs2)=N[C@]1(C)c1ccc(F)cc1,6.58
COC(=O)C1=C(CN2CC(F)(F)C[C@H]2C(=O)O)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,7.08
COC(=O)C1=C(CN2CC(F)(F)C[C@H]2C(=O)OC)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,6.18
COC(=O)C1=C(CN2CC3CC2CO3)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,4.76
COC(=O)C1=C(CN2CCC(C(F)(F)F)C2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,5.09
COC(=O)C1=C(CN2CCC(F)(F)C2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,6.85
COC(=O)C1=C(CN2CCC(F)(F)CC2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,5.15
COC(=O)C1=C(CN2CCC(O)C2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,4.19
COC(=O)C1=C(CN2CCC(O)CC2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,4.19
COC(=O)C1=C(CN2CCCC(F)(F)C2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,5.68
COC(=O)C1=C(CN2CCCS2(=O)=O)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,4.78
COC(=O)C1=C(CN2CCC[C@@H]2C(=O)O)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,5.18
COC(=O)C1=C(CN2CCNC(=O)C2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,4.15
COC(=O)C1=C(CN2CCOC(C(=O)O)C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,6.48
COC(=O)C1=C(CN2CCOCC2(C)C)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,6.72
COC(=O)C1=C(CN2CCOCC2)NC(c2ccc(C)nn2)=NC1(C)c1ccc(F)cc1,5.44
COC(=O)C1=C(CN2CCOCC2)NC(c2ccc(F)cn2)=NC1(C)c1ccc(F)cc1,6.21
COC(=O)C1=C(CN2CCOCC2)NC(c2ccc(OC)cn2)=NC1(C)c1ccc(F)cc1,4.81
COC(=O)C1=C(CN2CCOCC2)NC(c2ccccn2)=NC1c1ccc(F)cc1Cl,6.35
COC(=O)C1=C(CN2CCOCC2)NC(c2ncc(C)o2)=NC1(C)c1ccc(F)cc1,5.0
COC(=O)C1=C(CN2CCOCC2)NC(c2ncccc2C)=NC1(C)c1ccc(F)cc1,5.44
COC(=O)C1=C(CN2CCOCC2)NC(c2ncccn2)=NC1(C)c1ccc(F)cc1,5.53
COC(=O)C1=C(CN2CCOCC2)NC(c2nccn2C)=NC1(C)c1ccc(F)cc1,6.19
COC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=NC1(C)c1ccc(F)c(Cl)c1,5.09
COC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)c(F)c1,7.16
COC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,6.77
COC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Br,7.96
COC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=N[C@]1(C)c1ccc(F)c(F)c1,4.18
COC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=N[C@]1(C)c1ccc(F)cc1,4.57
COC(=O)C1=C(CN2CCOCC2=O)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,4.18
COC(=O)C1=C(CN2CCOCC2CO)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,8.3
COC(=O)C1=C(CN2CCOC[C@@H]2C(=O)O)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,5.52
COC(=O)C1=C(CN2CCOC[C@@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,7.1
COC(=O)C1=C(CN2CCOC[C@@]2(C)C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,7.7
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nc(C(F)(F)F)cs2)=N[C@H]1c1ccc(F)cc1Cl,8.52
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nc(C)cs2)=N[C@H]1c1ccc(F)cc1Cl,8.15
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nc(C3CC3)cs2)=N[C@H]1c1ccc(F)cc1Cl,7.66
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2ncc(F)cc2F)=N[C@H]1c1ccc(F)cc1Cl,8.1
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccn2C)=N[C@H]1c1ccc(F)cc1Cl,7.38
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=NC1c1ccc(F)cc1Cl,7.33
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,6.11
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(C)cc1Cl,7.96
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)c(F)c1Br,9.0
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)c(F)c1C,8.7
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)c(F)c1Cl,9.0
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Br,8.22
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1C,8.1
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,8.52
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1cccc(F)c1Cl,8.4
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2ncoc2C)=N[C@H]1c1ccc(F)cc1Cl,7.85
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)OC)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,8.4
COC(=O)C1=C(CN2CCOC[C@H]2C(N)=O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,8.52
COC(=O)C1=C(CN2CCOC[C@H]2CC(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,6.22
COC(=O)C1=C(CN2CCOC[C@H]2CCC(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,6.82
COC(=O)C1=C(CN2CCOC[C@H]2CNS(C)(=O)=O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,8.4
COC(=O)C1=C(CN2CCO[C@H](C(C)C)[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,8.3
COC(=O)C1=C(CN2CCO[C@H](C)[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,8.15
COC(=O)C1=C(CN2CCO[C@H](CCC(=O)O)C2)NC(c2nccs2)=N[C@H]1c1ccc(Cl)cc1Cl,6.74
COC(=O)C1=C(CN2CCO[C@H](CCC(=O)O)C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Br,7.19
COC(=O)C1=C(CN2CCO[C@H](CCC(=O)O)C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,7.06
COC(=O)C1=C(CN2CCS(=O)(=O)CC2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,5.19
COC(=O)C1=C(CN2CCSC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,7.42
COC(=O)C1=C(CN=[N+]=[N-])NC(c2ccccn2)=NC1c1ccc(F)cc1Cl,5.28
COC(=O)C1=C(COC(C(=O)O)C(F)(F)F)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,4.61
COC(=O)C1=C(COC2CCOC2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,5.09
COC(=O)C1=C(COCC(F)(F)F)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,5.19
COC(=O)C1=C2CCCN2C(c2nccs2)=NC1c1ccc(F)cc1Cl,6.5
COC(=O)C1=C2C[C@@H](NC(=O)OC(C)(C)C)CN2C(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,4.3
